,User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Hour,Month,Year,Charging Duration,Duration_Hour,Duration_Rate,Hour_Rate
386,640,3,40.0,366,1,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401335852117,1.8867705056862327,24.75970527452083,6.555981504933964,3,2,64.28041814613954,82.38389625223746,127.07132090658584,30.593877927821687,2.8179017172438234,1,1,2,1,2024,2.216666666666667,4.433333333333334,54.88401335852117,49.51941054904166
387,641,3,40.0,71,0,2024-01-17 03:00:00,2024-01-17 06:19:00,13.726133739305284,6.176416559677362,4.138532785720186,21.092385464487474,1,0,82.91258265105539,90.83107621463682,166.7223837788621,6.7863533910958935,2.0,1,0,3,1,2024,3.316666666666667,9.950000000000001,13.726133739305286,12.415598357160558
388,642,4,66.0,56,2,2024-01-17 04:00:00,2024-01-17 06:10:00,74.2197558575455,2.8291553779805483,34.255271934251766,29.16504149708574,3,0,55.29384158305011,90.0971146794724,152.25986699080715,3.2051027160505488,4.0,2,2,4,1,2024,2.1666666666666665,8.666666666666666,74.2197558575455,137.02108773700706
389,644,3,40.0,316,0,2024-01-17 05:00:00,2024-01-17 05:58:00,20.581387676280656,1.536944425840643,21.291090699600677,31.683786704966867,1,2,22.542508411280863,84.67236204491557,205.50752200060109,6.7417676444803085,2.0,0,0,5,1,2024,0.9666666666666667,4.833333333333333,20.581387676280656,106.45545349800338
390,645,4,66.0,233,1,2024-01-17 06:00:00,2024-01-17 08:36:00,36.047577386304056,1.645779959820823,13.864452840886175,7.461577393955386,1,5,46.32842585884544,52.15170916533472,57.6589438038869,6.876897281568692,4.0,2,0,6,1,2024,2.6,15.600000000000001,36.047577386304056,83.18671704531705
391,646,2,50.0,50,1,2024-01-17 07:00:00,2024-01-17 08:51:00,31.73575031358406,1.96195761837512,17.154459628964357,11.73930093741448,1,6,58.968752752506965,81.66823961304,87.27410521974205,-9.56906362005498,3.0,1,0,7,1,2024,1.85,12.950000000000001,31.735750313584063,120.0812174027505
392,647,2,50.0,285,1,2024-01-17 08:00:00,2024-01-17 08:39:00,64.5382469650896,3.970999800756029,99.28961071552246,32.97335649279925,1,5,17.189637655147195,57.13538346069592,258.3785312145929,12.326389479259715,7.0,2,1,8,1,2024,0.65,5.2,64.5382469650896,794.3168857241797
393,648,4,66.0,171,3,2024-01-17 09:00:00,2024-01-17 11:15:00,41.5686202547537,2.534327206990629,18.474942335446087,37.1092260429216,3,0,25.52830137336865,73.36154763754071,240.38511602501632,-2.134070301936488,0.0,2,0,9,1,2024,2.25,20.25,41.5686202547537,166.2744810190148
394,649,2,50.0,333,2,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,10.523164206173318,35.35074338161869,0,1,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6.0,0,2,10,1,2024,3.2666666666666666,32.666666666666664,34.375669740166174,105.23164206173318
395,650,2,50.0,233,3,2024-01-17 11:00:00,2024-01-17 14:59:00,12.118093232455848,2.8544938427036954,3.042199137855025,37.31386508142151,1,1,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,0,0,11,1,2024,3.9833333333333334,43.81666666666667,12.118093232455848,33.464190516405274
396,651,2,50.0,7,4,2024-01-17 12:00:00,2024-01-17 12:30:00,48.27254828512783,3.649578321999032,96.54509657025567,10.329938311713152,3,4,60.60395556948446,71.95417880149918,152.25986699080715,33.54745431599779,4.0,2,1,12,1,2024,0.5,6.0,48.27254828512783,1158.541158843068
397,652,1,65.0,383,2,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498391,0.9580223408018254,23.29597407338744,10.570566114746608,0,5,29.476011117716563,87.34323555672688,247.34030148401197,22.883741256432277,7.0,2,1,13,1,2024,1.1333333333333333,14.733333333333333,26.4021039498391,302.84766295403676
398,653,0,42.2,290,0,2024-01-17 14:00:00,2024-01-17 14:50:00,54.62699762686274,2.231225791454563,65.55239715223529,37.76303575694542,2,2,55.80982585519321,60.03055717875766,246.2943567109018,-4.373660484360055,2.0,2,2,14,1,2024,0.8333333333333334,11.666666666666668,54.62699762686274,917.733560131294
399,656,3,40.0,256,1,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,44.32976264634981,15.3072450251239,2,4,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,1,0,15,1,2024,1.5666666666666667,23.5,69.44996147928137,664.9464396952472
400,657,1,65.0,19,4,2024-01-17 16:00:00,2024-01-17 16:44:00,66.18914418092677,2.5014630992521187,90.25792388308197,13.993197905329668,1,4,88.31726131615515,103.06345239975644,69.74003079536826,21.85316588635689,1.0,0,2,16,1,2024,0.7333333333333333,11.733333333333333,66.18914418092677,1444.1267821293116
401,658,2,50.0,41,2,2024-01-17 17:00:00,2024-01-17 19:41:00,13.66384250802366,0.7991338052061846,5.092115220381489,8.275923214432899,2,1,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,1,0,17,1,2024,2.683333333333333,45.61666666666666,13.663842508023661,86.56595874648531
402,659,4,66.0,41,3,2024-01-17 18:00:00,2024-01-17 21:37:00,31.810223412630616,3.674137370718397,8.795453478146714,32.94225606046225,1,5,78.60513123193002,55.81019314986585,188.7036355239657,14.48313566125389,3.0,0,2,18,1,2024,3.6166666666666667,65.1,31.810223412630613,158.31816260664084
403,660,2,50.0,170,1,2024-01-17 19:00:00,2024-01-17 20:30:00,79.46231190835228,2.895348986072257,52.97487460556818,18.27246951475344,1,6,28.461230838653726,49.09641537645538,48.23161874464395,32.538820532000145,3.0,0,2,19,1,2024,1.5,28.5,79.46231190835228,1006.5226175057954
404,661,0,42.2,42,3,2024-01-17 20:00:00,2024-01-17 22:57:00,26.615202038752912,1.3179175040508335,9.022102386017936,29.94315027097961,0,3,59.93105266224815,69.52130643027168,193.00361520889265,28.898031697778837,5.0,1,2,20,1,2024,2.95,59.0,26.615202038752912,180.44204772035872
405,662,2,50.0,199,2,2024-01-17 21:00:00,2024-01-17 23:47:00,42.69140537961698,0.8139778300387087,19.386100558795498,22.615527145706995,2,2,45.146440223456025,83.95513809182872,284.7546994724396,28.97260609479132,4.0,1,1,21,1,2024,2.783333333333333,58.449999999999996,42.69140537961698,175.2827403753576
406,663,4,66.0,271,2,2024-01-17 22:00:00,2024-01-17 23:56:00,64.40334432867209,1.4631090941590412,33.312074652761424,14.246600039268449,1,5,96.11613713747894,57.32059939540834,139.54941601046136,5.967630772540458,7.0,2,1,22,1,2024,1.9333333333333333,42.53333333333333,64.40334432867209,732.8656423607513
407,664,0,42.2,19,4,2024-01-17 23:00:00,2024-01-18 01:14:00,41.58671280364108,3.3058021698282234,18.62091618073481,35.66015447126628,2,4,76.76630833937877,55.041266802686565,53.087758941570144,-3.176426468742463,5.0,0,0,23,1,2024,2.2333333333333334,51.36666666666667,41.58671280364108,428.2810721569006
408,665,2,50.0,142,0,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598100646,2.515123737213468,72.80777124768056,35.76342889522083,0,0,81.36186445688712,66.48345027491834,131.78846154559577,18.50519212950868,6.0,0,1,0,1,2024,1.05,0.0,76.4481598100646,0.0
409,667,0,42.2,246,3,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895108544,1.8496720908513216,7.803450569053114,30.708297411251525,2,4,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7.0,0,2,1,1,2024,2.55,2.55,19.89879895108544,7.803450569053114
410,668,3,40.0,70,4,2024-01-18 02:00:00,2024-01-18 04:19:00,25.1008625389698,3.775303416191173,10.834904693080489,30.54739627500601,0,5,19.64174718336392,65.46861812315663,289.5420314364516,-8.675996097347834,6.0,2,1,2,1,2024,2.316666666666667,4.633333333333334,25.1008625389698,21.669809386160978
411,669,3,40.0,1,1,2024-01-18 03:00:00,2024-01-18 06:25:00,27.04710323077237,1.109637723285248,7.916225335835817,33.45756611305026,0,1,52.03296567632051,105.6169219318498,58.72601728426816,20.56538826962948,3.0,0,1,3,1,2024,3.4166666666666665,10.25,27.04710323077237,23.74867600750745
412,670,2,50.0,23,0,2024-01-18 04:00:00,2024-01-18 05:02:00,30.184684241437047,2.9714279747215,29.210984749777783,7.260888622439543,0,3,64.15663500524101,65.40054488526368,104.53585323424738,26.17562590446412,0.0,0,0,4,1,2024,1.0333333333333334,4.133333333333334,30.184684241437044,116.84393899911113
413,671,0,42.2,312,4,2024-01-18 05:00:00,2024-01-18 07:07:00,15.342120681093242,3.3924522509710866,7.248245991067673,30.945514989681904,1,5,41.89272736540871,95.37829796681748,172.29357704315214,36.03515006018003,0.0,1,2,5,1,2024,2.1166666666666667,10.583333333333334,15.342120681093242,36.24122995533837
414,672,4,66.0,46,3,2024-01-18 06:00:00,2024-01-18 07:30:00,45.34396447469323,3.0235736375596303,30.229309649795486,11.656528441856748,3,6,78.22201633321833,74.80767196420969,277.64368661968854,37.9722579089503,0.0,1,1,6,1,2024,1.5,9.0,45.34396447469323,181.37585789877292
415,673,2,50.0,363,2,2024-01-18 07:00:00,2024-01-18 07:39:00,60.26038300407493,3.030396835550412,92.70828154473067,11.46758402759491,1,2,51.19126735473256,66.23084709485897,175.9741268815444,6.872874117919974,7.0,2,1,7,1,2024,0.65,4.55,60.26038300407494,648.9579708131147
416,674,3,40.0,358,1,2024-01-18 08:00:00,2024-01-18 11:31:00,5.650181738384828,0.6399514507924429,1.6066867502516098,25.630101905021245,2,2,58.40045758268339,65.01799108616504,83.26552535518786,23.05944662777797,6.0,0,0,8,1,2024,3.5166666666666666,28.133333333333333,5.650181738384828,12.853494002012878
417,675,3,40.0,128,3,2024-01-18 09:00:00,2024-01-18 10:53:00,32.491515817951985,0.7759716069971889,17.252132292717867,7.587563676535479,1,0,84.13308475155758,76.1749192144271,143.61035312523487,17.163043466294006,0.0,2,0,9,1,2024,1.8833333333333333,16.95,32.491515817951985,155.2691906344608
418,676,2,50.0,279,0,2024-01-18 10:00:00,2024-01-18 11:34:00,61.46067458832575,2.469784373228879,39.23021782233559,10.99170878566838,1,0,15.973834415845005,62.9312696243236,57.16364358717763,-9.469038376152003,0.4616615532392187,1,2,10,1,2024,1.5666666666666667,15.666666666666666,61.46067458832576,392.3021782233559
419,678,0,42.2,161,0,2024-01-18 11:00:00,2024-01-18 12:46:00,41.57891512365271,1.0769985933129254,23.53523497565248,7.26985449231802,3,4,45.88552782646099,90.42239600795594,149.93485696789244,21.276982361679877,0.0,0,0,11,1,2024,1.7666666666666666,19.433333333333334,41.57891512365271,258.8875847321773
420,679,3,40.0,172,2,2024-01-18 12:00:00,2024-01-18 12:30:00,41.60286682113125,1.49511890442402,83.2057336422625,13.571098531694306,2,5,61.83041388098421,61.69216277980648,32.04873121482466,18.099397255919133,2.0,0,2,12,1,2024,0.5,6.0,41.60286682113125,998.4688037071501
421,680,0,42.2,266,2,2024-01-18 13:00:00,2024-01-18 15:42:00,29.697898464844947,3.9196356376575463,10.999221653646275,21.480065597115363,0,2,42.99230053892738,50.440450369675816,180.45290646076876,8.199106994886627,4.0,2,2,13,1,2024,2.7,35.1,29.697898464844943,142.98988149740157
422,681,3,40.0,309,1,2024-01-18 14:00:00,2024-01-18 15:49:00,72.71574852972469,0.6821324319309614,40.027017539297994,28.119461561042414,0,1,28.898519624791028,57.73534409312983,151.6213286334007,4.485795959215874,2.0,0,1,14,1,2024,1.8166666666666667,25.433333333333334,72.71574852972469,560.3782455501719
423,682,3,40.0,337,1,2024-01-18 15:00:00,2024-01-18 15:44:00,61.92710360384021,0.7984037862290121,84.44605036887302,27.12255886984625,2,6,73.65740811728803,93.02610697458002,152.25986699080715,7.685197904873899,3.0,0,1,15,1,2024,0.7333333333333333,11.0,61.92710360384021,1266.6907555330952
424,683,1,65.0,306,2,2024-01-18 16:00:00,2024-01-18 16:57:00,12.666812834895836,2.3173563103421726,13.333487194627196,30.66760989395416,1,4,75.29528502074453,65.45118030280928,199.25939347720364,25.334170387933614,3.0,1,1,16,1,2024,0.95,15.2,12.666812834895836,213.33579511403514
425,684,3,40.0,261,2,2024-01-18 17:00:00,2024-01-18 17:52:00,78.95506101572013,3.796562675515384,91.10199347967708,26.94412074408073,3,5,50.08944938648692,74.78962116495197,91.25991153552684,37.20721923843083,6.0,2,1,17,1,2024,0.8666666666666667,14.733333333333334,78.95506101572013,1548.7338891545103
426,685,4,66.0,7,0,2024-01-18 18:00:00,2024-01-18 20:18:00,64.98220570964298,3.7347586678524105,28.253132917236083,24.817782068372697,3,1,67.10984362193446,66.71032209156328,133.72424414712458,1.1741854019925757,2.0,1,1,18,1,2024,2.3,41.4,64.98220570964298,508.5563925102495
427,686,2,50.0,447,2,2024-01-18 19:00:00,2024-01-18 21:16:00,37.28701875736325,1.9047180148348133,16.450155334130844,10.420681132797322,2,5,29.08564191565545,78.12984431226614,46.646749394879045,6.233313953621948,2.0,2,2,19,1,2024,2.2666666666666666,43.06666666666666,37.28701875736325,312.55295134848603
428,687,2,50.0,118,4,2024-01-18 20:00:00,2024-01-18 22:54:00,72.09484050132289,2.0228182434483357,24.860289828042376,7.964528513846047,2,1,32.50685926451319,89.84464823529999,255.11745161753132,-3.311599169989914,3.0,1,1,20,1,2024,2.9,58.0,72.09484050132289,497.2057965608475
429,689,0,42.2,22,3,2024-01-18 21:00:00,2024-01-18 23:22:00,65.75133335346975,0.8762452298830018,27.782253529635103,20.24363545415362,1,3,18.32067912471357,81.15356977414737,80.82729730659933,18.95955581826692,1.0,2,1,21,1,2024,2.3666666666666667,49.7,65.75133335346975,583.4273241223372
430,690,3,40.0,34,2,2024-01-18 22:00:00,2024-01-19 00:07:00,42.86561113214803,2.1935147260171712,20.251469826211668,6.190579209611132,3,5,87.89447635185651,67.7784177480529,65.34041015754734,-5.560344629154537,2.0,0,1,22,1,2024,2.1166666666666667,46.56666666666667,42.86561113214803,445.5323361766567
431,691,4,66.0,244,1,2024-01-18 23:00:00,2024-01-19 01:50:00,33.39817875530706,2.4550069759789315,11.787592501873078,15.413120726098814,2,5,23.344139229666805,68.13930114934985,23.106882718779463,27.28334185780242,2.0,0,2,23,1,2024,2.8333333333333335,65.16666666666667,33.39817875530706,271.1146275430808
432,692,0,42.2,99,4,2024-01-19 00:00:00,2024-01-19 02:51:00,46.5117702649118,2.8093466210082094,16.319919391197125,15.911977559564214,1,3,70.98136180299576,94.37776504731777,223.26017562434012,38.45202722070744,5.0,2,0,0,1,2024,2.85,0.0,46.51177026491181,0.0
433,693,1,65.0,92,1,2024-01-19 01:00:00,2024-01-19 03:48:00,74.54048485931233,3.5910798729146616,26.62160173546869,28.374687430584363,1,2,51.814911293300895,76.07639192771855,31.43841720184454,10.74680104545826,2.0,2,0,1,1,2024,2.8,2.8,74.54048485931233,26.62160173546869
434,694,0,42.2,32,4,2024-01-19 02:00:00,2024-01-19 02:57:00,53.83827205577136,0.9481929847390816,56.671865321864594,39.90750720326488,2,4,65.22042875296964,88.65894891293276,207.67198392828075,4.719933351279762,5.0,2,1,2,1,2024,0.95,1.9,53.83827205577136,113.34373064372919
435,695,0,42.2,20,2,2024-01-19 03:00:00,2024-01-19 04:11:00,42.46618717006869,1.3835663186345084,35.88691873526932,5.161757926190234,3,5,31.21107229664343,95.21101275635284,51.91851109371213,32.47350300761811,4.0,2,0,3,1,2024,1.1833333333333333,3.55,42.46618717006869,107.66075620580796
436,696,3,40.0,443,3,2024-01-19 04:00:00,2024-01-19 06:08:00,42.69140537961698,2.662353479156112,19.386100558795498,23.560260371263578,0,5,44.91146075438736,51.96882652189177,249.8080269482205,39.07310557395579,6.0,0,2,4,1,2024,2.1333333333333333,8.533333333333333,42.69140537961698,175.2827403753576
437,697,1,65.0,236,1,2024-01-19 05:00:00,2024-01-19 06:30:00,76.49931986653537,3.007714521664014,50.999546577690246,31.94888426577516,1,4,24.87475155858137,58.71010168215999,59.59145482959687,45.75334767132824,2.0,2,1,5,1,2024,1.5,7.5,76.49931986653537,254.99773288845122
438,698,0,42.2,261,4,2024-01-19 06:00:00,2024-01-19 08:32:00,5.614874084822165,2.4596015464435803,2.216397665061381,54.892982525794544,0,4,42.52683279726473,64.39746848163185,127.33484113475907,5.264035651558466,7.0,0,2,6,1,2024,2.533333333333333,15.2,5.614874084822165,13.298385990368285
439,700,4,66.0,167,0,2024-01-19 07:00:00,2024-01-19 08:33:00,26.46822315749027,1.3772959301454932,17.076273004832434,18.34323149799863,1,0,25.363981311683013,14.989946320580836,79.43076812948085,14.938962399475924,5.0,0,2,7,1,2024,1.55,10.85,26.46822315749027,119.53391103382704
440,701,4,66.0,302,2,2024-01-19 08:00:00,2024-01-19 09:00:00,6.8738855284034415,1.4944755247188948,6.8738855284034415,23.71095350298633,3,0,60.64343387805784,55.02332896521806,122.6429155562319,38.70574588692664,5.0,2,1,8,1,2024,1.0,8.0,6.8738855284034415,54.99108422722753
441,702,2,50.0,26,3,2024-01-19 09:00:00,2024-01-19 10:50:00,21.580915527008145,1.2655236873891065,11.771408469277171,29.87794437802515,0,2,14.542459140504551,87.11111918933997,124.11936816817752,-5.861573323905558,4.690347029293445,0,2,9,1,2024,1.8333333333333333,16.5,21.580915527008145,105.94267622349454
442,703,1,65.0,212,2,2024-01-19 10:00:00,2024-01-19 13:50:00,7.569584209512826,3.27187747187611,1.9746741416120415,36.54436531954519,2,4,55.749780360748325,53.49480287054351,299.5639341927111,26.733927457809,0.7394107549834095,2,1,10,1,2024,3.8333333333333335,38.333333333333336,7.569584209512826,19.746741416120415
443,704,1,65.0,171,0,2024-01-19 11:00:00,2024-01-19 11:39:00,49.5455465707554,0.6749395027714313,76.22391780116214,5.384944037466093,1,3,48.444748344060486,92.49696553778732,60.587195895566325,36.81082491098743,7.0,0,2,11,1,2024,0.65,7.15,49.5455465707554,838.4630958127836
444,705,2,50.0,359,3,2024-01-19 12:00:00,2024-01-19 12:37:00,72.83010773877143,1.6078485256928945,118.10287741422394,5.708701644822321,2,6,81.62522040570914,52.321356120303,152.25986699080715,31.78229688789351,0.91050431727977,2,0,12,1,2024,0.6166666666666667,7.4,72.83010773877143,1417.2345289706873
445,706,0,42.2,353,0,2024-01-19 13:00:00,2024-01-19 15:58:00,71.12558827151543,0.8234738515861253,23.974917394892838,11.348579546094816,2,2,78.36258956686292,91.25000145077829,50.619867125485854,-1.7144756464186806,5.0,2,0,13,1,2024,2.966666666666667,38.56666666666667,71.12558827151543,311.67392613360687
446,707,1,65.0,292,2,2024-01-19 14:00:00,2024-01-19 17:54:00,36.2444170838149,0.6973236695169336,9.293440277901258,9.742134927960404,3,1,83.70724478439372,52.58836904710326,125.23368798781787,-7.501413577858543,6.0,1,0,14,1,2024,3.9,54.6,36.2444170838149,130.10816389061762
447,708,4,66.0,42,4,2024-01-19 15:00:00,2024-01-19 16:28:00,53.39924325525044,3.4305145067046974,36.40857494676167,15.319970944508244,2,4,51.05548437559695,50.98469610894102,215.46406232176173,31.619341677485203,6.0,1,2,15,1,2024,1.4666666666666666,22.0,53.39924325525044,546.128624201425
448,709,4,66.0,234,2,2024-01-19 16:00:00,2024-01-19 19:27:00,5.746444809429853,0.5810295603537152,1.6656361766463341,20.652585896274296,1,0,60.71131119139218,67.30386447899235,140.00446081941055,16.976171076313854,3.0,2,1,16,1,2024,3.45,55.2,5.746444809429853,26.650178826341346
449,711,3,40.0,102,2,2024-01-19 17:00:00,2024-01-19 20:46:00,9.737039612310449,3.070307175368709,2.5850547643302075,39.66248652039684,2,5,75.78098420909689,97.16335944186612,157.8770594586192,13.520221296228211,4.0,1,0,17,1,2024,3.7666666666666666,64.03333333333333,9.737039612310449,43.94593099361353
450,712,1,65.0,441,2,2024-01-19 18:00:00,2024-01-19 21:47:00,39.46218311483076,1.645409808093363,10.430532981893593,21.672757303621,2,4,72.99405914705466,64.45040221704758,53.93574968705855,-1.2608528767847478,2.0,0,1,18,1,2024,3.783333333333333,68.1,39.46218311483076,187.74959367408468
451,713,0,42.2,154,1,2024-01-19 19:00:00,2024-01-19 19:59:00,63.83060874636528,2.4586525201777665,64.91248347087995,6.759900462406749,1,4,11.083545913952166,74.4052795934412,295.9873020763941,13.919159881889572,2.044744282084336,2,0,19,1,2024,0.9833333333333333,18.683333333333334,63.83060874636528,1233.337185946719
452,714,2,50.0,40,0,2024-01-19 20:00:00,2024-01-19 22:54:00,72.94802476319454,3.757952843891181,25.15449129765329,10.521720299391488,2,0,38.584757552644014,78.14300037423867,14.891723325678914,34.422203587940146,2.0,2,0,20,1,2024,2.9,58.0,72.94802476319454,503.0898259530658
453,715,2,50.0,25,0,2024-01-19 21:00:00,2024-01-20 00:52:00,21.097847217832147,3.468062457867462,5.45633979771521,25.5517095163491,3,0,66.19996585752617,78.69730898608768,197.84868477952736,-3.5252079868623687,1.0,2,2,21,1,2024,3.8666666666666667,81.2,21.097847217832147,114.58313575201942
454,716,0,42.2,214,0,2024-01-19 22:00:00,2024-01-19 22:49:00,58.7914423257815,2.4717227683053737,71.98952121524266,19.215941808503217,1,6,63.04816280361352,97.7190613489558,29.975992923414776,-4.119519404011887,7.0,1,0,22,1,2024,0.8166666666666667,17.966666666666665,58.7914423257815,1583.7694667353385
455,717,3,40.0,132,1,2024-01-19 23:00:00,2024-01-20 00:17:00,65.18392768549774,2.408337111546665,50.79267092376447,33.18646283163397,3,2,17.729717562967462,82.79136169634214,254.2166123575022,17.14920107046611,1.0,1,1,23,1,2024,1.2833333333333334,29.51666666666667,65.18392768549774,1168.2314312465828
456,718,2,50.0,1,4,2024-01-20 00:00:00,2024-01-20 03:50:00,72.54995630814713,0.3599172409276058,18.926075558647078,32.06992948545012,2,0,61.84883271010332,64.36786853814274,44.41734515331864,9.6879735645313,0.0,0,1,0,1,2024,3.8333333333333335,0.0,72.54995630814713,0.0
457,719,1,65.0,379,2,2024-01-20 01:00:00,2024-01-20 03:39:00,57.55690005797869,3.3415037801842224,21.719584927539128,14.258109348839728,0,0,55.28433248688425,93.58373877917836,249.41857849199,24.24837181931027,2.0,1,0,1,1,2024,2.65,2.65,57.55690005797869,21.719584927539128
458,720,3,40.0,116,4,2024-01-20 02:00:00,2024-01-20 03:06:00,67.41433642306683,3.043865243332828,61.2857603846062,11.126090103631013,3,0,93.24635424330658,69.22633585132662,206.54821347925196,32.355743365128006,6.238923430705063,1,1,2,1,2024,1.1,2.2,67.41433642306683,122.5715207692124
459,722,1,65.0,13,1,2024-01-20 03:00:00,2024-01-20 05:38:00,21.030519654584147,2.84441668585701,7.986273286550942,8.848458661676297,3,2,16.00498510621164,70.4098916045716,157.67642915027503,35.80057735935224,2.081759465331221,0,1,3,1,2024,2.6333333333333333,7.9,21.030519654584147,23.958819859652827
460,723,4,66.0,441,0,2024-01-20 04:00:00,2024-01-20 06:41:00,16.47214029543078,1.7717153171269555,6.138685824384142,24.10975592868188,2,5,90.69939969167524,91.81780236135606,141.28878854232272,39.911736178054056,0.0,2,1,4,1,2024,2.683333333333333,10.733333333333333,16.47214029543078,24.554743297536568
461,724,3,40.0,197,2,2024-01-20 05:00:00,2024-01-20 07:09:00,78.30687812670662,2.400157460171667,36.421803779863545,29.763142987146274,0,4,18.93648977863772,51.58666808369004,20.622474485480154,4.6909699785736425,1.0,2,1,5,1,2024,2.15,10.75,78.30687812670662,182.10901889931773
462,725,2,50.0,388,3,2024-01-20 06:00:00,2024-01-20 07:23:00,38.59965910016511,3.9114147215836215,27.903368024215744,22.309866858834983,1,4,52.90034739238265,72.17599402379142,116.30253762518768,2.03733962078266,6.0,0,1,6,1,2024,1.3833333333333333,8.3,38.59965910016511,167.42020814529445
463,726,3,40.0,269,3,2024-01-20 07:00:00,2024-01-20 09:31:00,26.566509231569366,1.0655562561532388,10.556228833736172,32.626966338713174,0,0,13.354201357160642,65.43262383674566,32.84066205433538,37.665443163360855,7.0,1,0,7,1,2024,2.5166666666666666,17.616666666666667,26.566509231569366,73.89360183615321
464,727,3,40.0,372,4,2024-01-20 08:00:00,2024-01-20 08:54:00,23.02231536206597,2.64563739765335,25.580350402295522,5.056096912147736,1,3,62.42090098406074,91.38325835262438,230.79684098303363,4.619965681193786,6.0,0,1,8,1,2024,0.9,7.2,23.02231536206597,204.64280321836418
465,728,3,40.0,157,0,2024-01-20 09:00:00,2024-01-20 11:40:00,62.04960065177048,1.1777169888307482,23.268600244413932,35.344789431535474,2,3,88.13204445267742,58.35691808891281,205.229616253925,11.034156205320189,5.0,0,1,9,1,2024,2.6666666666666665,24.0,62.04960065177048,209.4174021997254
466,729,3,40.0,41,3,2024-01-20 10:00:00,2024-01-20 10:38:00,58.09105214274015,2.6494030406185662,91.72271390958971,30.93345702718296,0,2,42.03630469453958,99.21085072823868,39.4042422018901,-6.2488619963562,4.0,2,0,10,1,2024,0.6333333333333333,6.333333333333333,58.091052142740146,917.2271390958972
467,730,1,65.0,145,4,2024-01-20 11:00:00,2024-01-20 14:53:00,63.29716818793051,0.8335445839843811,16.299699962557213,5.541127114661352,2,6,37.26698194802374,70.74768658360593,152.25986699080715,7.957659565172058,4.0,1,2,11,1,2024,3.8833333333333333,42.71666666666667,63.29716818793051,179.29669958812934
468,731,4,66.0,349,1,2024-01-20 12:00:00,2024-01-20 15:51:00,21.002230102472843,1.8634359746913332,5.455124701940998,33.58178281533068,3,0,32.27555920443467,58.86833854431998,216.6864603163302,37.19955857157731,7.0,2,1,12,1,2024,3.85,46.2,21.002230102472843,65.46149642329198
469,733,0,42.2,147,4,2024-01-20 13:00:00,2024-01-20 14:03:00,36.3229254401527,2.005413957626917,34.59326232395495,32.6201960806905,0,2,22.320229882583984,89.40895162500289,254.269483754404,-1.5247863712947982,1.087110727705426,2,2,13,1,2024,1.05,13.65,36.3229254401527,449.7124102114144
470,734,3,40.0,379,4,2024-01-20 14:00:00,2024-01-20 15:12:00,65.45087828663634,3.919259958790604,54.54239857219695,11.05758726245597,1,2,17.565958896665308,99.9408172627621,117.8599335482961,10.837702741330595,0.0,0,2,14,1,2024,1.2,16.8,65.45087828663634,763.5935800107574
471,735,2,50.0,249,4,2024-01-20 15:00:00,2024-01-20 16:43:00,46.92333914698138,2.219335715828513,27.333983969115366,16.961006220787354,3,6,48.0560017004394,81.16068391004717,129.32515921274717,11.796331097082197,6.0,2,0,15,1,2024,1.7166666666666666,25.75,46.92333914698138,410.0097595367305
472,736,3,40.0,50,2,2024-01-20 16:00:00,2024-01-20 18:03:00,45.355066305111706,1.4642780697619835,22.12442258785937,34.75363397380163,1,2,86.24033241677763,85.20753539975907,191.27847464502588,29.73598766323549,6.0,2,2,16,1,2024,2.05,32.8,45.355066305111706,353.99076140574994
473,737,2,50.0,140,4,2024-01-20 17:00:00,2024-01-20 17:51:00,44.72944867558798,1.3547156561578209,52.62288079480939,23.684786375233543,3,4,84.84170283715224,62.84957818789046,174.43146191095198,12.80764367381328,0.0,2,2,17,1,2024,0.85,14.45,44.72944867558798,894.5889735117596
474,738,1,65.0,211,4,2024-01-20 18:00:00,2024-01-20 19:39:00,57.859669994397166,3.1047758548325763,35.06646666327101,36.943770351915546,1,6,43.72609898965084,96.35537303727936,129.61277558790152,-7.46238544382611,5.0,1,2,18,1,2024,1.65,29.7,57.85966999439716,631.1963999388781
475,739,2,50.0,389,2,2024-01-20 19:00:00,2024-01-20 21:39:00,25.892596490424456,2.5747030476463624,9.77079112846206,36.64684726237189,1,6,36.57910927172929,44.08637268371391,75.87400701763998,-6.698703624027615,6.0,1,0,19,1,2024,2.65,50.35,25.892596490424456,185.64503144077912
